trial_id,prompt_id,prompt_type,prefix_id,prefix_category,prefix_text,replication,temperature,input_tokens,output_tokens,generation_time_ms,course_corrected,framing_id,framing_category,base_question,m_char_count,m_word_count,m_sentence_count,m_paragraph_count,m_list_item_count,m_question_count,m_avg_word_length,m_avg_sentence_length,m_type_token_ratio,m_flesch_reading_ease,m_flesch_kincaid_grade,m_hedge_word_count,m_certainty_marker_count,m_first_person_hedge_count,m_example_count,m_caveat_count,m_citation_like_count,m_exclamation_count,m_intensifier_count,j_thoroughness,j_accuracy,j_insight,j_clarity,j_engagement,j_nuance,j_usefulness
ff8f309c-88d7-4ac4-abf7-8015aa52dac4,enthusiastic_9714,factual,none,control,,17,0.7,76,1753,33490,False,enthusiastic,enthusiastic,How does democracy work?,6795,1004,105,30,36,0,5.72,9.56,0.549,23.1,12.5,0,1,0,2,1,0,1,0,4,4,4,4,4,4,4
d9eefa2f-0499-4da3-aba3-4bbde7a359ed,rushed_1363,factual,none,control,,18,0.7,74,352,6811,False,rushed,rushed,What causes inflation?,1306,202,14,3,0,0,5.46,14.43,0.619,41.3,11.0,0,0,0,1,0,0,0,0,4,4,4,4,4,4,4
cd1a2bd2-6c3c-4315-829d-46ba8d74a2de,neutral_4625,factual,none,control,,10,0.7,78,2000,38196,False,neutral,neutral,How would you reduce traffic congestion in a major city?,7325,1048,101,28,25,0,5.96,10.38,0.544,23.7,12.3,0,2,0,2,0,0,0,0,4,4,4,4,4,4,4
34a22b84-dd44-4252-953a-48e574d74daf,dismissive_3770,factual,none,control,,12,0.7,80,2000,38243,False,dismissive,dismissive,Is it ethical to eat meat?,7586,1091,79,22,29,2,5.89,13.81,0.531,21.6,13.9,4,0,0,2,3,0,0,1,4,4,4,4,4,4,4
29bcb1b3-7bea-4b6f-8444-855290c6dedd,enthusiastic_1363,factual,none,control,,7,0.7,75,1638,31478,False,enthusiastic,enthusiastic,What causes inflation?,6319,946,90,40,69,7,5.54,10.51,0.508,39.2,10.5,1,1,0,3,2,0,1,0,4,4,4,4,4,4,4
34bdbe3b-2796-4106-b589-dd3cdc4b7006,dismissive_4625,factual,none,control,,5,0.7,84,2000,38255,False,dismissive,dismissive,How would you reduce traffic congestion in a major city?,6499,923,77,28,29,0,5.96,11.99,0.588,25.1,12.5,0,0,0,1,0,0,0,0,4,4,4,4,4,4,4
5c60b35a-48df-48c0-a17f-f3b7ccb4dd93,dismissive_9714,factual,none,control,,17,0.7,78,1219,23319,False,dismissive,dismissive,How does democracy work?,4990,745,76,24,31,0,5.61,9.8,0.556,25.7,12.5,1,2,0,1,1,0,0,0,4,4,4,4,4,4,4
41b64d88-19c4-44f8-b4a2-4886cba43766,rushed_3770,factual,none,control,,8,0.7,77,1430,27385,False,rushed,rushed,Is it ethical to eat meat?,6068,907,58,25,26,6,5.63,15.64,0.508,30.5,13.2,2,1,0,4,3,0,0,1,6,6,5,7,6,6,7
0bff7cc5-4a54-4785-88e0-3416e70b9a39,dismissive_1363,factual,none,control,,27,0.7,77,1086,20755,False,dismissive,dismissive,What causes inflation?,3743,582,40,26,24,0,5.34,14.55,0.553,39.4,11.8,1,2,0,1,2,0,0,0,4,4,4,4,4,4,4
77af91fe-f71a-4670-93f6-a38f3bc34faa,rushed_4625,factual,none,control,,18,0.7,81,711,13675,False,rushed,rushed,How would you reduce traffic congestion in a major city?,2559,377,20,5,8,0,5.76,18.85,0.679,22.1,15.5,0,1,0,1,1,0,0,0,4,4,4,4,4,4,4
d8382abd-ec92-4f15-945d-899b8f36685c,dismissive_1224,factual,none,control,,24,0.7,85,1592,30471,False,dismissive,dismissive,What are the strongest arguments for and against universal basic income?,6991,1079,69,15,9,0,5.45,15.64,0.519,31.6,13.0,3,1,0,1,2,0,0,1,6,6,5,7,6,7,7
7b9c6f99-5a6a-4fc9-b6e0-30961e3895e9,rushed_1224,factual,none,control,,23,0.7,82,1056,20234,False,rushed,rushed,What are the strongest arguments for and against universal basic income?,4389,650,59,11,22,0,5.74,11.02,0.611,18.7,14.0,3,0,0,1,2,0,0,3,6,6,5,7,6,6,7
c59460ce-ecc0-4b83-bd52-50ad347c541c,enthusiastic_1224,factual,none,control,,30,0.7,83,1903,36404,False,enthusiastic,enthusiastic,What are the strongest arguments for and against universal basic income?,8050,1185,85,21,22,0,5.78,13.94,0.549,25.4,13.9,1,1,0,2,3,0,0,1,7,6,6,7,7,7,7
bcc186b1-9ad8-4190-ac89-009dfce3811d,neutral_9714,factual,none,control,,29,0.7,72,1584,30193,False,neutral,neutral,How does democracy work?,6421,915,96,30,32,0,5.98,9.53,0.542,8.2,14.7,0,0,0,2,0,0,0,0,4,4,4,4,4,4,4
a5dd5fed-4e64-42b9-80a9-b79b0841006f,neutral_1363,factual,none,control,,25,0.7,71,1493,28495,False,neutral,neutral,What causes inflation?,6196,870,98,35,58,0,6.05,8.88,0.497,35.8,11.2,3,0,0,2,2,0,0,0,4,4,4,4,4,4,4
f7598cca-a0d7-4569-85d4-6e24644d1cef,enthusiastic_1363,factual,none,control,,10,0.7,75,1542,29532,False,enthusiastic,enthusiastic,What causes inflation?,6407,975,76,34,55,0,5.45,12.83,0.533,36.3,11.6,1,1,0,2,2,0,0,1,4,4,4,4,4,4,4
c7c111fc-f059-4124-83fb-50accc49d945,enthusiastic_1224,factual,none,control,,24,0.7,83,1811,34774,False,enthusiastic,enthusiastic,What are the strongest arguments for and against universal basic income?,8177,1242,68,19,12,0,5.57,18.26,0.51,28.2,13.8,2,0,0,1,2,0,0,1,4,4,4,4,4,4,4
d264a474-e8a0-4648-af55-6848d3e17420,enthusiastic_4625,factual,none,control,,7,0.7,82,2000,38444,False,enthusiastic,enthusiastic,How would you reduce traffic congestion in a major city?,7409,1083,103,33,51,0,5.72,10.51,0.583,36.1,11.4,0,1,0,2,0,0,0,1,4,4,4,4,4,4,4
5446a883-c3a7-459e-bf56-a3005e44af21,rushed_1224,factual,none,control,,15,0.7,82,965,18587,False,rushed,rushed,What are the strongest arguments for and against universal basic income?,3748,552,53,11,20,0,5.77,10.42,0.6,22.9,13.3,2,0,0,2,1,0,0,2,6,6,5,7,6,6,7
579cddcb-494f-4ff0-a014-61ad3d5ff1fe,rushed_1363,factual,none,control,,17,0.7,74,433,8406,False,rushed,rushed,What causes inflation?,1679,265,18,5,4,0,5.3,14.72,0.623,43.0,11.8,1,0,0,1,0,0,0,0,6,7,5,7,6,6,7
d4428f44-890d-4b0c-9f5d-030083e1439c,dismissive_1224,factual,none,control,,7,0.7,85,2000,38281,False,dismissive,dismissive,What are the strongest arguments for and against universal basic income?,7870,1260,85,7,16,0,5.24,14.82,0.483,41.0,11.4,2,1,0,2,1,0,0,1,4,4,4,4,4,4,4
fc89b92e-d721-4fe6-b517-feed309ab790,enthusiastic_3770,factual,none,control,,3,0.7,78,1667,31877,False,enthusiastic,enthusiastic,Is it ethical to eat meat?,7295,1045,79,32,46,3,5.85,13.23,0.534,23.6,13.7,4,0,0,3,1,0,0,2,6,6,5,7,6,7,7
405b102b-a89d-48ea-8226-e8849e30b3ec,neutral_1363,factual,none,control,,30,0.7,71,2000,38200,False,neutral,neutral,What causes inflation?,7549,1110,87,40,57,2,5.76,12.76,0.531,29.6,12.8,1,1,0,3,3,0,0,0,4,4,4,4,4,4,4
aaa185c7-a830-4322-bdd2-4297ca989fad,rushed_9714,factual,none,control,,11,0.7,75,958,18392,False,rushed,rushed,How does democracy work?,3695,537,47,22,18,0,5.82,11.43,0.609,18.3,14.1,1,2,0,2,2,0,0,0,4,4,4,4,4,4,4
dd46fddf-95fb-4376-9953-6ea6c6179806,enthusiastic_9714,factual,none,control,,24,0.7,76,1546,29618,False,enthusiastic,enthusiastic,How does democracy work?,5852,849,74,28,39,0,5.81,11.47,0.549,17.0,14.0,2,2,0,2,2,0,0,0,4,4,4,4,4,4,4
56fae6b7-5be1-4a4e-9486-fc03cfa96e3f,enthusiastic_1363,factual,none,control,,11,0.7,75,1461,27937,False,enthusiastic,enthusiastic,What causes inflation?,5656,853,69,30,25,1,5.59,12.36,0.537,32.6,12.3,1,2,0,2,2,0,0,0,4,4,4,4,4,4,4
d3d80c22-6443-4031-9fb3-5148e2d57c24,dismissive_3770,factual,none,control,,15,0.7,80,2000,38167,False,dismissive,dismissive,Is it ethical to eat meat?,6943,963,89,34,46,5,6.08,10.82,0.534,22.0,13.3,3,0,0,3,2,0,0,2,4,4,4,4,4,4,4
5008037c-0b86-4069-a88a-a4c816ab35b6,rushed_1363,factual,none,control,,12,0.7,74,633,12137,False,rushed,rushed,What causes inflation?,2633,398,28,6,6,0,5.58,14.21,0.595,39.9,11.3,1,0,0,1,2,0,0,0,4,4,4,4,4,4,4
b3892de7-3ba3-4021-bfe1-b5c55d495dd7,dismissive_1363,factual,none,control,,23,0.7,77,833,15989,False,dismissive,dismissive,What causes inflation?,3118,479,17,9,5,0,5.26,28.18,0.551,23.2,18.4,1,0,0,0,2,0,0,0,4,4,4,4,4,4,4
e2117023-4311-4865-a7c0-1e29aa972faf,dismissive_1363,factual,none,control,,11,0.7,77,1338,25567,False,dismissive,dismissive,What causes inflation?,3638,551,16,17,10,0,5.52,34.44,0.575,17.5,20.0,1,2,0,1,1,0,0,0,4,4,4,4,4,4,4
0705fc51-3a46-4480-89fc-76de3d166b88,enthusiastic_1363,factual,none,control,,27,0.7,75,1203,22995,False,enthusiastic,enthusiastic,What causes inflation?,5018,762,57,28,30,0,5.52,13.37,0.531,32.8,12.3,1,1,0,2,2,0,0,1,4,4,4,4,4,4,4
fce37d49-2717-4eeb-a5d0-5eaa82145c88,enthusiastic_9714,factual,none,control,,25,0.7,76,1653,31603,False,enthusiastic,enthusiastic,How does democracy work?,7018,997,109,39,58,0,5.84,9.15,0.549,21.3,13.0,2,2,0,3,2,0,1,0,4,4,4,4,4,4,4
94584241-596c-46f2-8582-6d1318de3e58,enthusiastic_3770,factual,none,control,,20,0.7,78,1831,35050,False,enthusiastic,enthusiastic,Is it ethical to eat meat?,6517,933,68,29,39,0,5.88,13.72,0.579,26.8,13.3,2,0,1,3,2,0,1,2,4,4,4,4,4,4,4
5cd2da10-69c9-4e81-8f3c-f10d157e9070,rushed_3770,factual,none,control,,15,0.7,77,1209,23066,False,rushed,rushed,Is it ethical to eat meat?,4635,661,57,10,15,4,5.92,11.6,0.598,30.6,12.1,3,0,0,4,2,0,0,0,4,4,4,4,4,4,4
e4e26ac6-1da4-41ce-84d5-e669b159be57,rushed_4625,factual,none,control,,21,0.7,81,627,12073,False,rushed,rushed,How would you reduce traffic congestion in a major city?,2320,316,13,3,2,0,6.33,24.31,0.687,9.1,18.0,0,0,0,1,0,0,0,0,6,7,5,7,6,5,6
758380a9-c61e-4d4a-8209-363aeb0cecc2,neutral_9714,factual,none,control,,21,0.7,72,1693,32307,False,neutral,neutral,How does democracy work?,6733,973,102,34,42,0,5.82,9.54,0.551,19.0,13.4,1,2,0,2,1,0,0,0,4,4,4,4,4,4,4
e639fd73-71c0-4e48-88c0-548e8ca423b6,neutral_4625,factual,none,control,,2,0.7,78,2000,38267,False,neutral,neutral,How would you reduce traffic congestion in a major city?,7987,1189,36,41,48,0,5.65,33.03,0.54,-4.3,23.5,0,1,0,3,0,0,0,0,4,4,4,4,4,4,4
e5eb0c5a-e7e6-4436-b17c-1c8fd882ac3f,neutral_9714,factual,none,control,,16,0.7,72,1210,23152,False,neutral,neutral,How does democracy work?,5133,742,86,26,32,0,5.86,8.63,0.578,22.3,12.7,1,2,0,2,2,1,0,0,4,4,4,4,4,4,4
9c68336a-bb63-4b95-8a00-438e7a3beb61,neutral_9714,factual,none,control,,26,0.7,72,1697,32399,False,neutral,neutral,How does democracy work?,7304,1044,106,45,53,0,5.91,9.85,0.544,14.3,14.2,1,2,0,1,2,0,0,0,4,4,4,4,4,4,4
1b8d42d8-7b48-4a4b-a991-213da2e070cb,rushed_1363,factual,none,control,,23,0.7,74,741,14233,False,rushed,rushed,What causes inflation?,3043,442,24,12,19,0,5.76,18.42,0.615,22.6,15.6,1,1,0,1,1,0,0,0,7,7,6,7,6,7,7
6f3594be-8589-4162-b570-d8b255f14a18,neutral_3770,factual,none,control,,7,0.7,74,1829,34962,False,neutral,neutral,Is it ethical to eat meat?,8292,1192,96,27,33,15,5.88,12.42,0.481,24.3,13.0,2,2,0,2,3,0,0,1,4,4,4,4,4,4,4
d716260c-df4a-49a2-9986-f86cd9f03fd8,rushed_1224,factual,none,control,,27,0.7,82,1365,26177,False,rushed,rushed,What are the strongest arguments for and against universal basic income?,5575,793,67,12,27,0,5.97,11.84,0.628,27.6,13.3,3,0,0,1,2,0,0,1,4,4,4,4,4,4,4
2ea1ed62-af7c-460b-bc13-57c9b5f51e33,rushed_4625,factual,none,control,,19,0.7,81,685,13189,False,rushed,rushed,How would you reduce traffic congestion in a major city?,2506,341,38,3,2,0,6.35,8.97,0.736,28.1,11.3,0,0,0,1,0,0,0,1,4,4,4,4,4,4,4
57c23fc8-89b8-4deb-af23-50a9bffcd192,enthusiastic_1363,factual,none,control,,30,0.7,75,940,17989,False,enthusiastic,enthusiastic,What causes inflation?,3375,528,29,8,7,2,5.37,18.21,0.598,42.2,11.9,3,0,0,1,2,0,0,0,4,4,4,4,4,4,4
6153e656-7aac-4a16-a835-a3798fc4c5f7,dismissive_1363,factual,none,control,,16,0.7,77,1063,20302,False,dismissive,dismissive,What causes inflation?,3632,533,36,14,24,0,5.67,14.81,0.595,35.4,12.2,1,0,0,1,1,0,0,0,4,4,4,4,4,4,4
df4a30e2-ea27-42ba-9058-ee70d0f6321f,enthusiastic_4625,factual,none,control,,5,0.7,82,2000,76447,False,enthusiastic,enthusiastic,How would you reduce traffic congestion in a major city?,7421,1090,101,34,24,0,5.78,10.79,0.585,34.7,10.8,1,0,0,2,0,0,0,0,4,4,4,4,4,4,4
916402c8-eda9-466c-9574-a52316058dfc,enthusiastic_1224,factual,none,control,,4,0.7,83,2000,38332,False,enthusiastic,enthusiastic,What are the strongest arguments for and against universal basic income?,7783,1223,69,18,14,0,5.34,17.72,0.51,30.7,13.8,3,0,0,2,1,0,0,1,4,4,4,4,4,4,4
b1518ac0-c98b-4c6d-8575-3a5c58a284a5,enthusiastic_1224,factual,none,control,,9,0.7,83,2000,38274,False,enthusiastic,enthusiastic,What are the strongest arguments for and against universal basic income?,4712,771,68,7,18,0,5.1,11.34,0.562,42.5,10.7,2,1,0,3,2,0,0,1,4,4,4,4,4,4,4
49d31e8f-ac2a-443a-8689-64e7b6da566f,dismissive_9714,factual,none,control,,21,0.7,78,1503,28911,False,dismissive,dismissive,How does democracy work?,6163,867,105,39,47,0,6.01,8.26,0.589,23.3,12.4,1,2,0,2,1,0,0,0,4,4,4,4,4,4,4
73c8e3b8-96b0-4aab-8b81-63eea6492587,rushed_4625,factual,none,control,,7,0.7,81,574,11055,False,rushed,rushed,How would you reduce traffic congestion in a major city?,2066,328,21,3,2,0,5.3,15.62,0.652,41.3,10.6,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4
fd3d426b-9d47-4f50-b5b5-4137a173c6e4,enthusiastic_9714,factual,none,control,,16,0.7,76,1658,31703,False,enthusiastic,enthusiastic,How does democracy work?,6248,900,87,31,37,7,5.82,10.34,0.567,22.3,13.0,1,3,0,1,1,0,0,0,4,4,4,4,4,4,4
862d9480-9a7f-4add-b229-e29304a213e9,neutral_9714,factual,none,control,,13,0.7,72,1713,32746,False,neutral,neutral,How does democracy work?,7281,993,118,35,60,0,6.18,8.42,0.57,14.1,13.6,2,2,0,1,2,0,0,0,4,4,4,4,4,4,4
502f93c9-262e-4e49-bc81-2416e17c4fbb,rushed_4625,factual,none,control,,15,0.7,81,1201,23011,False,rushed,rushed,How would you reduce traffic congestion in a major city?,4428,633,62,14,24,0,5.88,10.21,0.633,33.8,11.1,0,0,0,2,0,0,0,0,4,4,4,4,4,4,4
82c34e99-d2a4-496e-879b-13f536b377ec,neutral_4625,factual,none,control,,24,0.7,78,2000,38286,False,neutral,neutral,How would you reduce traffic congestion in a major city?,7591,1033,90,19,42,0,6.27,11.48,0.602,23.3,13.1,0,1,0,2,1,0,0,0,4,4,4,4,4,4,4
01b7af9f-71c9-4c57-a74b-61f57527201b,neutral_9714,factual,none,control,,23,0.7,72,1548,29581,False,neutral,neutral,How does democracy work?,6346,897,123,24,35,0,6.0,7.29,0.554,20.9,12.9,0,1,0,2,1,0,0,0,4,4,4,4,4,4,4
857bc1f3-c4a8-4215-a16f-6a9b8afdbe01,rushed_9714,factual,none,control,,2,0.7,75,701,13436,False,rushed,rushed,How does democracy work?,3103,460,36,9,8,0,5.71,12.78,0.587,28.6,12.6,1,2,0,3,1,0,0,0,4,4,4,4,4,4,4
d7cdc876-3dd6-4ae1-b0e4-f0f4829852bf,enthusiastic_1363,factual,none,control,,24,0.7,75,1175,22520,False,enthusiastic,enthusiastic,What causes inflation?,4708,691,45,29,43,0,5.71,15.36,0.572,29.3,14.1,1,1,0,2,0,0,0,1,4,4,4,4,4,4,4
b54974b2-094e-4341-a2a6-2cf0ec96e589,enthusiastic_4625,factual,none,control,,13,0.7,82,2000,38378,False,enthusiastic,enthusiastic,How would you reduce traffic congestion in a major city?,7464,1099,116,35,37,1,5.75,9.47,0.563,36.4,10.7,1,1,0,1,1,0,0,0,4,4,4,4,4,4,4
c562f734-b127-4f87-9962-6036ebbebc41,neutral_9714,factual,none,control,,7,0.7,72,1491,28568,False,neutral,neutral,How does democracy work?,6541,960,93,25,31,0,5.76,10.32,0.573,20.3,13.3,2,1,0,2,2,1,0,1,4,4,4,4,4,4,4
3df88d66-70c4-41c7-9cb4-af7f7a9c1fd4,enthusiastic_1224,factual,none,control,,25,0.7,83,1530,29480,False,enthusiastic,enthusiastic,What are the strongest arguments for and against universal basic income?,5966,911,65,17,22,0,5.48,14.02,0.565,32.9,12.5,3,0,0,2,2,0,0,1,6,6,6,7,7,7,7
e5d6fc34-a878-48fe-8ad2-64e4260c90cb,rushed_3770,factual,none,control,,25,0.7,77,1620,30906,False,rushed,rushed,Is it ethical to eat meat?,6130,890,73,27,42,6,5.76,12.19,0.53,29.5,12.9,3,1,0,3,2,0,0,2,6,6,5,7,6,7,7
190489c7-13b6-461c-8a38-9c04ba29584c,dismissive_1224,factual,none,control,,13,0.7,85,1612,30878,False,dismissive,dismissive,What are the strongest arguments for and against universal basic income?,6168,919,67,16,18,0,5.7,13.72,0.569,23.9,14.0,2,1,0,2,2,0,0,1,6,6,5,7,6,6,7
72a5bcdb-5d7c-40ec-ba7e-35fd0342a853,dismissive_3770,factual,none,control,,25,0.7,80,2000,38555,False,dismissive,dismissive,Is it ethical to eat meat?,608,89,6,4,3,1,5.76,14.83,0.753,45.7,11.0,0,0,0,1,0,0,0,0,4,4,4,4,4,4,4
bfec5918-a273-4bc7-8a3e-fd06996eda6e,rushed_1363,factual,none,control,,9,0.7,74,693,13303,False,rushed,rushed,What causes inflation?,2906,452,26,6,4,0,5.41,17.38,0.569,38.1,12.1,1,0,0,1,1,0,0,0,4,4,4,4,4,4,4
6b1067d0-387b-46e6-a489-2fcc7edea1f4,enthusiastic_9714,factual,none,control,,7,0.7,76,1886,36074,False,enthusiastic,enthusiastic,How does democracy work?,6366,948,91,39,58,0,5.6,10.42,0.542,21.7,13.2,2,0,0,1,2,0,1,0,4,4,4,4,4,4,4
3c2d9284-c6c4-467e-b614-78c73c167cfa,rushed_9714,factual,none,control,,14,0.7,75,494,9516,False,rushed,rushed,How does democracy work?,1866,253,26,5,12,0,6.32,9.73,0.668,17.7,13.9,0,0,0,0,0,0,0,0,6,7,4,7,6,5,7
9438b57a-8ba0-481f-a918-93c3e9dd233b,enthusiastic_3770,factual,none,control,,28,0.7,78,1687,32293,False,enthusiastic,enthusiastic,Is it ethical to eat meat?,7063,1016,99,36,39,5,5.84,10.26,0.526,29.8,12.1,3,0,0,2,3,0,0,0,6,6,5,7,6,7,7
542ead80-8212-4c74-85b6-780e3fca5ae5,rushed_4625,factual,none,control,,30,0.7,81,761,14647,False,rushed,rushed,How would you reduce traffic congestion in a major city?,2920,435,31,7,8,0,5.67,14.03,0.662,33.7,12.0,0,0,0,0,1,0,0,0,4,4,4,4,4,4,4
2f862800-737a-49b2-b7d6-c73f73728c8b,rushed_9714,factual,none,control,,19,0.7,75,608,11688,False,rushed,rushed,How does democracy work?,2293,331,22,7,8,0,5.88,15.05,0.653,18.7,14.7,2,1,0,2,2,0,0,0,4,4,4,4,4,4,4
83e4ec69-568e-4409-9d89-efa76939be8f,rushed_3770,factual,none,control,,27,0.7,77,1475,28201,False,rushed,rushed,Is it ethical to eat meat?,5659,826,81,22,30,6,5.73,10.2,0.539,32.4,11.8,3,1,1,2,2,0,0,2,4,4,4,4,4,4,4
9d10ac15-63c0-4e99-9b0d-5f47d84588d2,rushed_3770,factual,none,control,,14,0.7,77,1426,27262,False,rushed,rushed,Is it ethical to eat meat?,6297,913,66,25,19,5,5.86,13.83,0.484,29.3,12.9,4,1,0,3,2,0,0,0,4,4,4,4,4,4,4
707beada-eff1-426c-ae4e-56b9e2fb99ad,rushed_4625,factual,none,control,,14,0.7,81,892,17082,False,rushed,rushed,How would you reduce traffic congestion in a major city?,3285,482,37,7,12,0,5.76,13.03,0.674,39.0,11.2,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4
2f663614-dac1-417a-8306-3ba3fc258ea4,rushed_1363,factual,none,control,,26,0.7,74,406,7899,False,rushed,rushed,What causes inflation?,1661,249,8,3,1,0,5.67,31.12,0.651,20.1,17.3,1,0,0,0,1,0,0,0,4,4,4,4,4,4,4
3d46696a-a7bd-466c-9c51-44e92ba0b6e8,rushed_4625,factual,none,control,,8,0.7,81,1313,25144,False,rushed,rushed,How would you reduce traffic congestion in a major city?,5304,728,74,15,49,0,6.15,9.84,0.661,30.2,12.1,0,0,0,1,0,0,0,0,4,4,4,4,4,4,4
643f4b26-823c-4913-9bbe-d2439beab389,neutral_3770,factual,none,control,,8,0.7,74,1825,34835,False,neutral,neutral,Is it ethical to eat meat?,7669,1069,97,26,30,2,6.1,11.02,0.557,20.3,13.3,2,2,0,3,1,0,0,2,4,4,4,4,4,4,4
598a89f7-7f20-407b-89c6-594589f9045d,neutral_4625,factual,none,control,,30,0.7,78,2000,40876,False,neutral,neutral,How would you reduce traffic congestion in a major city?,7400,1074,58,31,28,0,5.86,18.52,0.569,16.1,15.2,0,0,0,1,0,0,0,1,4,4,4,4,4,4,4
79c51d2d-1008-4ab1-9ad9-b54974804322,dismissive_4625,factual,none,control,,20,0.7,84,1774,34019,False,dismissive,dismissive,How would you reduce traffic congestion in a major city?,6154,886,74,19,33,0,5.86,11.97,0.593,24.8,12.9,0,0,0,1,0,0,0,0,4,4,4,4,4,4,4
c3145460-35fe-4428-bba3-96dc8c3734f3,dismissive_9714,factual,none,control,,12,0.7,78,1514,28956,False,dismissive,dismissive,How does democracy work?,5573,821,66,27,39,0,5.65,12.44,0.524,21.1,13.5,0,2,0,0,1,0,0,0,4,4,4,4,4,4,4
c23929e5-30a0-4317-96d9-cbad3c49d10e,enthusiastic_9714,factual,none,control,,6,0.7,76,1549,29639,False,enthusiastic,enthusiastic,How does democracy work?,6607,926,102,34,52,0,6.02,9.08,0.571,13.6,13.9,1,2,0,2,1,0,0,0,4,4,4,4,4,4,4
899dcc4f-d0d8-402a-b9fa-a2bfd974e451,neutral_1363,factual,none,control,,14,0.7,71,1268,24231,False,neutral,neutral,What causes inflation?,5262,709,35,26,29,1,6.36,20.26,0.542,5.5,17.5,2,2,0,3,1,0,0,0,4,4,4,4,4,4,4
426eef7f-b954-43fb-899b-7211ede382bc,dismissive_1363,factual,none,control,,28,0.7,77,2000,38184,False,dismissive,dismissive,What causes inflation?,5430,774,51,31,40,5,5.9,15.18,0.544,22.9,14.3,0,1,0,2,0,0,0,0,7,7,6,7,7,7,7
06ba71dc-0c4f-4f00-a08e-191fea47aa6b,neutral_1363,factual,none,control,,16,0.7,71,1591,30373,False,neutral,neutral,What causes inflation?,6637,981,56,39,40,0,5.7,17.52,0.526,27.9,13.9,1,2,0,2,0,0,0,0,4,4,4,4,4,4,4
0303c15e-89b9-467e-ba90-8315f0cd96f6,dismissive_3770,factual,none,control,,29,0.7,80,1911,36846,False,dismissive,dismissive,Is it ethical to eat meat?,6452,923,80,25,28,7,5.93,11.54,0.545,27.1,12.7,0,1,0,3,2,0,0,0,4,4,4,4,4,4,4
88b98865-342e-4f1f-8fc5-369601e5d83c,rushed_1224,factual,none,control,,25,0.7,82,1711,32677,False,rushed,rushed,What are the strongest arguments for and against universal basic income?,5342,792,51,17,15,0,5.69,15.53,0.588,24.4,13.9,2,1,0,3,1,0,0,1,6,6,5,7,6,7,7
9dd97bc4-2b5f-4b56-b53b-a4be5620b679,dismissive_3770,factual,none,control,,18,0.7,80,1677,31924,False,dismissive,dismissive,Is it ethical to eat meat?,6583,934,75,23,25,5,5.99,12.45,0.556,19.3,14.0,2,1,0,3,2,0,1,1,4,4,4,4,4,4,4
098e9d5a-7976-4921-9792-6d3daca8bbe8,neutral_9714,factual,none,control,,30,0.7,72,1888,36036,False,neutral,neutral,How does democracy work?,7840,1140,125,43,59,8,5.72,9.12,0.537,20.3,13.0,2,1,0,3,3,0,0,0,4,4,4,4,4,4,4
e48744cb-574a-431a-b851-7ded1a7e1f2c,rushed_3770,factual,none,control,,11,0.7,77,1521,29107,False,rushed,rushed,Is it ethical to eat meat?,6765,999,83,21,20,7,5.75,12.04,0.507,32.1,12.2,3,1,0,3,3,0,0,1,4,4,4,4,4,4,4
6041a1f6-8984-4ec6-8b8f-e78f73cb49bb,neutral_3770,factual,none,control,,13,0.7,74,1769,71998,False,neutral,neutral,Is it ethical to eat meat?,6490,945,80,20,28,8,5.79,11.81,0.541,27.8,12.5,4,1,0,2,3,0,0,0,4,4,4,4,4,4,4
a76ce149-5785-44a7-bffd-8a3d8d617bd3,enthusiastic_3770,factual,none,control,,30,0.7,78,1736,33176,False,enthusiastic,enthusiastic,Is it ethical to eat meat?,7528,1072,97,29,34,6,5.94,11.05,0.512,24.2,12.6,2,0,0,3,3,0,0,1,7,7,6,7,7,7,7
411aff85-d543-44f0-90d2-435731882258,rushed_1363,factual,none,control,,2,0.7,74,459,8836,False,rushed,rushed,What causes inflation?,1338,204,4,4,1,0,5.54,51.0,0.647,5.3,23.4,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4
f178c4ff-ff25-4f07-a413-eda50ab59da4,enthusiastic_4625,factual,none,control,,20,0.7,82,1969,37726,False,enthusiastic,enthusiastic,How would you reduce traffic congestion in a major city?,8019,1125,102,37,60,0,5.99,11.03,0.59,24.0,12.9,0,1,0,2,0,0,0,0,4,4,4,4,4,4,4
c287ccc0-61d5-4a3f-992c-eebb7bc3bf01,neutral_1363,factual,none,control,,15,0.7,71,2000,38159,False,neutral,neutral,What causes inflation?,4246,627,37,24,18,1,5.72,16.95,0.573,24.6,14.5,1,1,0,2,2,0,0,0,4,4,4,4,4,4,4
d32e9cb9-b30e-4507-a3b2-98036bef8d9f,rushed_1224,factual,none,control,,11,0.7,82,1213,23209,False,rushed,rushed,What are the strongest arguments for and against universal basic income?,4793,736,47,14,10,0,5.49,15.66,0.596,30.5,13.0,1,0,0,1,2,1,0,1,4,4,4,4,4,4,4
46544fe4-3a00-471a-bdf8-5bf8cee38fd7,enthusiastic_4625,factual,none,control,,2,0.7,82,2000,38407,False,enthusiastic,enthusiastic,How would you reduce traffic congestion in a major city?,8311,1223,135,27,31,0,5.78,9.06,0.518,28.9,11.3,1,1,0,2,0,0,0,1,4,4,4,4,4,4,4
